ID,Tipo,TextUser,Timer,Txtimer
5,I/C,"Fortalezas: Soy una persona trabajadora y con una actitud positiva, aprendo rápido. Debilidad: Confío en la gente fácilmente.",0:0,0:0
4,I/S,"Mis puntos fuertes son el pensamiento lógico y el trabajo en equipo y mi debilidad es que si alguien puede pedirme la ayuda, puedo decir que no fácilmente.",0:0,0:0
7,S/I,"Mis fortalezas están motivadas para trabajar en equipo, de rápido aprendizaje, adaptables a cualquier entorno y de calidad de liderazgo. Mi debilidad es mi imaginación, si alguien me ayuda no puedo decir que no, les ayudo, me llena incómodo hasta que termino mi trabajo a tiempo.",0:0,0:0
10,C/I,"Mi fuerza es;I Soy automotivador, tomo fácilmente para cualquier asunto, soy un buen cronometrador, soy un guía y dirijo al equipo de una buena manera. Soy una buena persona responsable. Mi debilidad es que soy una persona de baja estatura y estoy tratando de superar esa actitud día a día. Me tomaré un tiempo para tomar mi decisión por fracaso o problema.",0:0,0:0
4,I/S,Mi fortaleza es el aprendizaje rápido y la flexibilidad y adaptabilidad en cualquier entorno. Mi debilidad es que confío fácilmente.,0:0,0:0
10,C/I,Mis fortalezas son;I Soy una persona segura. Tengo las cualidades de liderazgo en mí. Puedo hacer amigos fácilmente. Apoyo de mi familia (lo más importante). Buen oyente. Automotivación. Debilidad: No puede adaptarse fácilmente a un nuevo entorno. Soy una persona de mal genio. No puedo sentarme a quedarme quieto cuando algo va mal frente a mí.,0:0,0:0
7,S/I,"Mis puntos fuertes son que soy trabajador, automotivado y tomo tanto el éxito como el fracaso de una manera equilibrada. Mi debilidad es que no puedo adaptarme rápidamente a un nuevo entorno, pero si una vez me adapto a él, estaré dando lo mejor de mí a la empresa.",0:0,0:0
10,C/I,"Mi fuerza es una actitud positiva, con ganas de aprender cosas nuevas y soy muy trabajadora. Mi debilidad es que confío en la gente fácilmente.",0:0,0:0
10,C/I,"Fortalezas: Soy un aprendiz rápido, honesto, puntual, inquisitivo y proactivo. Tengo buena habilidad de comunicación, enfoque de resolución de problemas y creatividad. Debilidad:I me siento impaciente e incómodo hasta que termino mi trabajo a tiempo.",0:0,0:0
2,D/C,"Soy ese tipo de persona que puede trabajar sola o en equipo y tengo la capacidad de motivar a mis compañeros de trabajo para extraer lo mejor de ellos, esto también muestra mis habilidades de liderazgo. Siempre estoy ansioso por superar mis límites. Estos son mis puntos fuertes. Mi debilidad es que no puedo trabajar por la noche y soy un poco tímido en presencia de chicas cuando me encuentro con ellas la primera vez.",0:0,0:0
7,S/I,"Las fortalezas son: cuando estoy trabajando en cualquier cosa, solía pensar que mi trabajo era único de los demás y todos tienen que apreciar mi trabajo. Solía trabajar duro y tratar de obtener un resultado único. Mis semanas: No tengo ninguna semana. Incluso yo tengo no voy a revelar eso porque. Yo soy un producto y tú eres mi cliente. Si me deleito con mi debilidad, nadie nunca será mi producto. Siempre estoy tratando de superar mi debilidad.",0:0,0:0
9,C/D,Fuerza: La nueva atmósfera fácilmente adaptable. Debilidad: Abierto para aprender el poder de agarre rápido.,0:0,0:0
10,C/I,"Señor; En primer lugar. Me gustaría decir mis fortalezas, soy un gran trabajador, puedo completar mi trabajo a tiempo con un pensamiento positivo y puedo mezclarme con cualquiera. Mi debilidad es que estoy confiando fácilmente en cualquiera.",0:0,0:0
10,C/I,Mi fuerza y debilidad están algo correlacionadas.Soy un perfeccionista y a veces paso demasiado tiempo en la soltería para llegar a la perfección utilizando el tiempo de otras tareas.,0:0,0:0
10,C/I,"Mi fortaleza es que tengo mucha confianza, lo que proviene de mi pensamiento. Como soy una chica optimista nunca digo que no a ningún trabajo. Debilidad: Me tomo muy en serio las críticas por las que di mi mejor actuación.",0:0,0:0
10,C/I,Mis puntos fuertes son sentirme fácil de aprender las cosas y versátil con las obras interesantes. Mi debilidad es pensar demasiado.,0:0,0:0
10,C/I,Mi fuerza es la automotivación y el trabajo bajo placer. Mi debilidad es que me siento incómodo hasta que termino mi a tiempo.,0:0,0:0
10,C/I,"Me encanta el detalle enfocado, pero no comprometo el factor tiempo. Tengo integridad y me encanta trabajar en equipo. En lo que respecta a mis debilidades, a veces voy mucho más profundo de lo requerido.",0:0,0:0
10,C/I,"Mis puntos fuertes son que soy una chica honesta, motivada y trabajadora con una actitud positiva hacia la carrera y la vida. Y mi debilidad es; A veces es muy difícil para mí decir No cuando alguien me pide ayuda.",0:0,0:0
7,S/I,"Señor, aparte de decir que soy positivo, tengo confianza, estoy motivado y etc. Mi fuerza es mi sonrisa. Me da la esperanza de que todavía puedo hacerlo e ir mejor. Un mejor ejemplo que podría transmitirte es que durante la competencia Fresher en nuestra universidad me hicieron una pregunta que ""descríbete en un solo adjetivo"" y mi respuesta ese día fue ""Soy adorable"" al llegar a la justificación de mi respuesta, simplemente dije una cosa que mi sonrisa hace que todos derramen su amor sobre mí y me da la confianza para amar a todos los demás. La debilidad en mi opinión podría estar vacía porque si uno es lo suficientemente bueno en su capacidad de automotivación, definitivamente puede superar su debilidad.",0:0,0:0
10,C/I,"Mi fortaleza: Me gusta trabajar en equipo, buena comunicación, me gusta desarrollarme con la empresa. Mi debilidad: cuando tengo estrés en el trabajo, pienso todo el tiempo incluso en fin de semana sobre el trabajo, a veces pienso en los resultados.",0:0,0:0
6,S/D,"Mis puntos fuertes son la creatividad, la orientación al detalle y la determinación. Bajo cualquier circunstancia, salgo más fuerte y más decidido a ser mejor y cumplir la tarea con detalles adicionales para que no quede piedra sin mover para permitir que mi creatividad florezca en cualquier empresa.",0:0,0:0
4,I/S,"Mi fuerza es hacer mi trabajo honestamente a tiempo con puntualidad. Y puedo lograr mi objetivo y mis objetivos. Y soy aprendiz rápido, y adaptar nuevo entorno propósito del éxito de los objetivos de la organización. Mi debilidad es creer a toda persona de repente y directamente.",0:0,0:0
7,S/I,Fortalezas: Haré todo lo posible para terminar mi trabajo y tener paciencia en el lugar de trabajo. Debilidades: Me siento destruido si alguien me molesta pero luego me doy cuenta de que es mejor enfocar mi trabajo que a lo no relacionado en el trabajo. ,0:0,0:0
7,S/I,"Fuerza: Estoy bastante decidido a lograr mis objetivos, también me tomo en serio hacer mi trabajo en cualquier situación en mi trabajo de proyecto. Soy realmente muy flexible para hacer esto y trabajo a través del proyecto en una organización si tengo la oportunidad. Debilidad: Mis debilidades es que me siento incómodo hasta que termino mi trabajo a tiempo.",0:0,0:0
10,C/I,Mi fortaleza es que soy adaptable al nuevo entorno y flexible también. Soy una persona trabajadora. Tengo cualidades de liderazgo. Soy una persona asertiva. Mi debilidad es que me siento incómodo hasta que termino mi trabajo a tiempo.,0:0,0:0
10,C/I,"Mi fortaleza: Soy una chica honesta, motivada y trabajadora con una actitud positiva hacia mi carrera y mi vida. Puedo terminar mi trabajo a tiempo con puntualidad. La fuerza es mi actitud Me gusta tomar los desafíos que puedo hacer. Mi debilidad; No puedo decir que no cuando algunos me piden ayuda y soy un poco perezoso por lo que no estoy interesado.",0:0,0:0
4,I/S,"Mi fortaleza es que tengo una persona segura y adaptable. Además, puedo adaptarme a cualquier entorno. Mi debilidad es que soy una chica sensible, soy un poco perezosa, no estoy interesada.",0:0,0:0
4,I/S,"Mi fuerza es mi familia. Soy un aprendiz rápido, adaptable a cualquier entorno, automotivado, trabajo en equipo y trabajo duro.",0:0,0:0
10,C/I,Mi fuerza es creer en mí mismo y Hardworking.My debilidades es confiar fácilmente en las personas.,0:0,0:0
4,I/S,Mi fortaleza es que soy un pensador positivo y me atrevo a enfrentar cualquier desafío. Mi debilidad es que confío en todos fácilmente.,0:0,0:0
4,I/S,"Mis puntos fuertes son automotivado, trabajador, puedo adaptarme al nuevo entorno y entusiasta de conocer los nuevos hechos al mismo tiempo que puedo aprender rápidamente. Mi debilidad No puedo hablar en voz alta con las personas mayores y los ancianos, incluso no cometí ningún error.",0:0,0:0
7,S/I,"Soy el tipo de persona automotivada e introvertida. Siempre dispuesto a aprender nuevas técnicas y ponerlas en práctica. Y estos rasgos sirven como mis fortalezas. Mi debilidad es que a veces, paso demasiado tiempo en cosas que sé que no puedo completar, esto, perder el tiempo.",0:0,0:0
7,S/I,"Mis puntos fuertes son que puedo comunicarme bien, y también puedo controlar mis emociones, puedo adaptarme a cualquier entorno nuevo, puedo trabajar solo o en equipo con la misma comodidad. Mis debilidades son que no estoy hablando de una infracción de decisión de segundos, primero piense y pregunte si es necesario a los demás antes de hacerlo, soy demasiado perfeccionista, trabajo demasiado duro a veces, me preocupo demasiado por mi trabajo, soy directo.",0:0,0:0
0,D/I,Mi fuerza es la automotivación y el trabajo duro. Mi debilidad es confiar fácilmente en la gente.,0:0,0:0
5,I/C,"Mis fortalezas son siempre positivas para todo, aprendiz rápido trabajador confiable y buena persona, mis debilidades son; si cuando me siento tan estresada, entonces así intenté, mi relación y mi familia.",0:0,0:0
2,D/C,"Mis puntos fuertes son la naturaleza amigable, fácilmente adaptable en cualquier entorno nuevo, desafío aceptando la naturaleza, creativo, automotivado, todo el tiempo confiado y pensamiento positivo, como Más interacciones con las personas. Las debilidades son que no estoy tomando una decisión en fracciones de segundo, primero piense y pregunte si es necesario a otros antes de ella. Un poco perezoso en el que no estoy interesado.",0:0,0:0
10,C/I,"Soy Ingeniero y Sociedad me asesora para resolver sus problemas que se presentan en su vida diaria. Mi especialización es en Electrónica y Comunicación y tengo conocimientos sobre los lenguajes de programación, así como el desarrollo de aplicaciones Android. Por lo tanto, puedo servir a la organización al convertirme en el conjunto intermedio entre la electrónica y la comunicación y la industria de más rápido crecimiento, IT.My debilidad es que tengo los conocimientos básicos sobre el desarrollo de sitios web en PHP y los lenguajes de programación en C, C ++. Si obtengo la formación adecuada sería mucho más eficiente en Desarrollo Web.",0:0,0:0
10,C/I,"Mi fuerza es la actitud positiva, la confianza en mí mismo y soy una persona centrada en la carrera. Mi debilidad es que es inconveniente decir no a la gente a veces y confío en la gente muy fácilmente.",0:0,0:0
6,S/D,"Sobre mi fortaleza y debilidad, soy una persona trabajadora que siempre tengo confianza y actitud positiva. No soy bueno hablando inglés, pero intentaré mejorar, no creo en todas las personas porque no todos son buenas personas.",0:0,0:0
10,C/I,"Fortalezas: Soy confiado, motivado y paciente. Debilidad: No renuncio fácilmente a las cosas, aunque a veces sé que no podría completar la tarea que intentaré hasta el final.",0:0,0:0
6,S/D,"Soy un poco compatible con el trabajo que he dado. Puedo manejar al equipo de buena manera. La actitud positiva que poseo que definitivamente va a ser fuerte en el futuro y seguramente la estoy aprovechando. Sobre mi debilidad. Estoy un poco de mal genio debido a esto, siempre tomo una decisión temprana en emoción. Soy algo menos hablador por lo que mi habilidad de comunicación no es demasiado buena, pero estoy tratando de mejorarla, también soy un poco perezoso para hacer cosas en las que no estoy interesado.",0:0,0:0
13,IS/DC,"Fuerza: Mi fortaleza es que siempre tengo confianza en mí mismo. No prefiero rendirme en ninguna situación, siempre prefiero trabajar en una situación peor que rendirme. Y mi voluntad de aprender cosas nuevas es lo que siempre me inspira a tener confianza en mí mismo. Debilidad: Tomar una decisión en un minuto es mi mayor debilidad Siempre me confundo en esa situación. Y a veces tomo el estrés de incluso una cosa pequeña donde no hay necesidad de tomar el estrés.",0:0,0:0
10,C/I,"Fuerza: 1. Soy una chica trabajadora, motivada, puntual y honesta.2. Dispuesto a aprender cualquier tipo de trabajo que sea nuevo para mí.3. Capacidad para manejar cualquier situación.4. Apoyo a los más débiles como mi capacidad.5. Me gusta llevar a los niños, a los ancianos y a los árboles. Debilidad: 1. Soy muy emocional.2. Mi suerte no puede apoyarme.",0:0,0:0
10,C/I,"Mis puntos fuertes son: paciencia, trabajador, aprendo rápido. Mi debilidad es: No me gusta Lazy sobre el trabajo, soy inquieto.",0:0,0:0
10,C/I,"Mi fuerza: Señor Mi debilidad es mi fuerza. Porque hoy todo lo que soy es debido a Mi debilidad. Me ha enseñado a ser disciplinado, fuerte, a trabajar en tiempos difíciles y tener una comprensión de las cosas rápidamente, y cómo tomar una decisión en tiempos difíciles. Mi debilidad: No soy bueno en habilidades de programación, pero con el tiempo que viene intentaré mejorarlo. Permanezco muy concentrado en mi actividad hasta que se complete y me mantengo involucrado en esa actividad en particular.",0:0,0:0
13,IS/DC,"Las fortalezas y debilidades son solo la percepción de las personas, no hay nada como la fuerza o las debilidades, lo que importa es cuánto has puesto esfuerzo en algo en lo que eres bueno o malo.",0:0,0:0
10,C/I,"Mis fortalezas: Aprendo rápido, trato de terminar mi trabajo dado a tiempo con puntualidad. Mi debilidad: Tomar decisiones rápidas es mi debilidad.",0:0,0:0
10,C/I,"Mi fortaleza es que soy una chica trabajadora, segura y dedicada a mi trabajo. Mi debilidad es la sobreexcitación debido a la cual me apresuro en algún tiempo.",0:0,0:0
5,I/C,"Fuerza: Soy trabajadora, honesta, hago amigos fácilmente, me adapto a cada entorno en el que me encuentro. Debilidad: Confío en la gente fácilmente, impaciente y temeroso al fracaso.",0:0,0:0
13,IS/DC,"Mis puntos fuertes es que soy un buen aprendiz dedicado dado el trabajo. Y persona automotivada, actitud optimista y positiva, responsable de trabajar. Acerca de la debilidad es que mis habilidades de comunicación no son buenas, pero intentaré mejorarlas y creerle fácilmente a alguien.",0:0,0:0
13,IS/DC,"No me gusta rendirme y amo mis fracasos. Porque me ayuda a aprender mejor las cosas y me fortalece. Por lo tanto, puedo desafiar cualquier tipo de situación a partir de entonces. Necesito algo de práctica o experiencia para realizar algunos trabajos pesados. Siento que esta es mi parte rezagada.",0:0,0:0
5,I/C,"Fuerza: Soy trabajadora, honesta, hago amigos fácilmente, me adapto a cada entorno en el que me encuentro. Debilidad: Confío en la gente fácilmente, impaciente y temeroso al fracaso.",0:0,0:0
13,IS/DC,"El trabajo duro, la confianza en mí mismo y la puntualidad son mi fortaleza en mi vida. Y confío en la gente fácilmente, esa es mi debilidad en mi vida.",0:0,0:0
4,I/S,"Mi fuerte es el amor a la Red, la formación en ella, el trabajo en ella y la capacidad de transferencia de conocimientos en ella con un equipo, lo que puede hacer que el trabajo sea muy exitoso. Mi debilidad es Trabajar con calma para evitar errores alarga el período de implementación.",0:0,0:0
10,C/I,"Fortalezas: mi fuerza es mi conocimiento, mi capacidad para planificar, organizar y priorizar mi trabajo. Soy independiente y confidente, pero al mismo tiempo, no soy tímido a la hora de pedir o hacer larning a los subordinados. Debilidades: Me tomo muy en serio todas las críticas tanto en mi vida profesional como personal sin darme cuenta de que algunas personas nacen para criticar a otras.",0:0,0:0
10,C/I,"Mi fuerza soy yo mismo porque nadie lo sabe mejor que yo. Mi fuerza es mi familia, Allah y mis amigos porque no puedo hacer nada con todo mi éxito sin ellos. Mi debilidad es que a veces mi comunicación no es buena. Así que aprendo. No recuerdo nada de mucho tiempo.",0:0,0:0
13,IS/DC,"Mi fuerza es mi actitud, me gusta tomar los desafíos que puedo hacer. Mi debilidad es que me siento estresado e infeliz cuando pierdo mi fecha límite.",0:0,0:0
10,C/I,"Mi fuerza es que hago cualquier trabajo voluntaria y alegremente sin lastimar a ninguna persona. Y mi debilidad es que cuando alguien me ha culpado por ninguna razón aparente, entonces yo mismo estoy descontrolado.",0:0,0:0
9,C/D,"Las fortalezas son que me enorgullezco de hacer el mejor trabajo posible, y mis años de habilidades y experiencia me han enseñado a ser flexible con los deberes laborales. ¡Las debilidades son que necesito tomarme más tiempo para mí y la comida frecuente en la oficina!",0:0,0:0
6,S/D,"Mi fortaleza: Soy una chica honesta, motivada y trabajadora con una actitud positiva hacia mi carrera y mi vida. Mi debilidad; No puedo decir que no cuando algunos me piden ayuda y soy un poco perezoso por lo que no estoy interesado.",0:0,0:0
10,C/I,"Mi fortaleza es que soy un gran trabajador, automotivado, dispuesto a aprender cosas nuevas y adoptable en cualquier tipo de situación difícil y disfruto de mi tarea o trabajo. Mi debilidad es que me mantengo muy concentrado en mi trabajo hasta que se completa y trato de participar en ese trabajo en particular la mayor parte del tiempo.",0:0,0:0
4,I/S,"Mi fuerza es mi familia, Dios y mis amigos porque no puedo hacer nada con todo mi éxito sin ellos. Mi debilidad es que soy menos hablador, pero solo para mis amigos, nada menos que yo.",0:0,0:0
9,C/D,"Mi debilidad son mis habilidades de comunicación, otras personas que no me conocen malinterpretan mi voz fuerte, que es mi tono normal. Mi fuerza es que soy puntual y obediente.",0:0,0:0
10,C/I,"Mi fuerza :I Soy honesta, trabajadora, actitud positiva y soy persona puntual. Mi debilidad es que confío en todos con facilidad y naturaleza amigable y mi comunicación no es buena, pero intentaré mejorarla.",0:0,0:0
4,I/S,"Mi fuerza es mi capacidad organizativa, quiero planificar cada una de mis cuentas de ventas y después seguirlas en todo momento y meticulosamente. Mi debilidad radica en mi fortaleza: cuando mi plan necesita ser cambiado, puedo ser un poco inflexible.",0:0,0:0
12,DC/IS,"Mi fortaleza es que soy una persona trabajadora, automotivada y de pensamiento positivo. Adaptación fácil. Mi debilidad son mis habilidades de comunicación, a veces no es bueno, así que estoy aprendiendo. Puedo confiar en todos fácilmente.",0:0,0:0
13,IS/DC,Mi fuerza es que puedo lograr la meta y el objetivo. Y mi debilidad es que confío en todas las personas fácilmente. Y sobre la naturaleza amigable.,0:0,0:0
7,S/I,"Fortalezas: 1. Rápido para aprender nuevas tareas y siempre dispuesto a asumir cualquier responsabilidad adicional que se le dé.2. Puntual y adaptativo a la nueva atmósfera.3. Puedo adaptarme de acuerdo con el entornoDebilidad:1. Incapacidad para decir NO. Y soy un poco perezoso que no me interesa.2. Si alguien me da retroalimentación negativa en ese momento, aceptaré el desafío de que la retroalimentación esta es mi debilidad.3. Soy una persona de actitud positiva, mi enfoque en mi trabajo y termino la tarea con éxito.",0:0,0:0
4,I/S,Mi punto fuerte es que puedo adoptar cualquier tipo de ambiente de trabajo.- Flexibilidad y adaptabilidad.- Puedo terminar mi trabajo a tiempo con puntualidad. Mi debilidad es que confiaré en la gente fácilmente.,0:0,0:0
13,IS/DC,Fortalezas: Soy una persona motivada y trabajadora hacia mi portador y mi vida. Debilidad: No puedo decir que no cuando alguien pide ayuda. Y soy un poco perezoso que no me interesa.,0:0,0:0
4,I/S,Fortalezas: - Puedo adaptar el entorno y ser amigable con mis compañeros de trabajo. Una sonrisa será la mejor fortaleza. Debilidad: Molestarme fácilmente cuando alguien me molesta sin una razón válida.,0:0,0:0
4,I/S,Mi fuerza es el pensamiento positivo y ser positivo. Mi debilidad es confiar fácilmente en la gente.,0:0,0:0
13,IS/DC,Mi fortaleza es que soy una persona dedicada y puedo trabajar de manera eficiente incluso cuando las cosas no van en mi camino y mi debilidad es que no puedo decir que no fácilmente a las personas que me rodean que necesitan algún tipo de ayuda.,0:0,0:0
4,I/S,"Mi fortaleza: ganas de aprender cosas nuevas, trabajo en equipo, gestión del tiempo. Mi debilidad: Creo en todo el mundo fácilmente.",0:0,0:0
7,S/I,"Mi fortaleza y debilidad es mi familia. Mi familia me está apoyando para algún desafío. Lo haré, si mi familia no me apoya, entonces estoy más suelto.",0:0,0:0
7,S/I,"Mi fuerza es el aprendizaje rápido y disfruta de mi profesión y mi trabajo. Mi debilidad es que si alguien me da retroalimentación negativa en ese momento, tomaré el desafío de que la retroalimentación esta es mi debilidad.",0:0,0:0
10,C/I,"Fuerza: I Soy muy trabajadora y tengo buena habilidad de comunicación que me ayuda a hacer nuevos amigos, trato de completar mi trabajo con detalles. Debilidad: A veces, prestando atención a los detalles en el trabajo, lleva más tiempo terminarlo.",0:0,0:0
5,I/C,"Fuerza -Mi fuerza es, soy una persona de actitud positiva y también puntual y buenas habilidades de trabajo en equipo. Debilidad - Soy una persona de actitud positiva, mi enfoque en mi trabajo y termino la tarea con éxito.",0:0,0:0
9,C/D,Mi fortaleza es que soy una persona trabajadora y motivada. La debilidad es la incapacidad de decir NO.,0:0,0:0
5,I/C,"Estar en disciplina, puntual, trabajador, la integridad es mi fortaleza. No me gustan los que se menosprecian unos a otros y creo que fácilmente cualquiera es mi debilidad.",0:0,0:0
2,D/C,"Mis fortalezas y debilidades son como todas las demás señor, me aseguraré de hacer todo lo posible para terminar mi trabajo de manera correcta y eficiente y esa sería mi fortaleza, pero si no lo hiciera por alguna razón, lo que sería mi debilidad y me aseguraré de investigarlo y cambiarme y hacerlo mejor la próxima vez.",0:0,0:0
7,S/I,"Fuerza: Mi fuerza es mi confianza y mi familia si estoy descalificado o triste, entonces los miembros de mi familia me hacen feliz al dar sus opiniones y también mi positividad hacia el trabajo y luego completo mi trabajo en el momento adecuado. Debilidad: Mi debilidad es que la temperatura de mi cuerpo aumenta cuando hablo con personas nuevas o extrañas.",0:0,0:0
10,C/I,"Cuando hablo de mi fuerza, diría que simplemente amo todo lo que hago. Mi debilidad es que a veces tomo estrés en situaciones donde no hay nada de qué estresarse.",0:0,0:0
4,I/S,"Mis puntos fuertes son que soy una persona trabajadora y puedo terminar mi trabajo a tiempo con confianza. Mi debilidad es cometer errores. Pero si cometo un error, este fracaso se convertirá en mi motivación para hacerlo mejor la próxima vez.",0:0,0:0
2,D/C,"La debilidad es cuando empiezo un nuevo trabajo o una nueva tarea, tendré un poco de miedo. Pero no es mi debilidad. Ese miedo me motivó a terminar esa tarea a tiempo. Así que es mi fuerza indirecta.",0:0,0:0
10,C/I,"Mi fortaleza: Ser independiente no ser dependiente. Mi debilidad: No confío en las personas rápidamente, especialmente cuando las conozco por primera vez.",0:0,0:0
7,S/I,"Mi punto fuerte es la adaptabilidad. Porque mi padre está en el ejército. Así que la reubicación tiene muchos beneficios como aprender cosas nuevas, nueva cultura, nuevo idioma, mi debilidad es mi comunicación, no es tan buena, pero trato de mejorarla.",0:0,0:0
10,C/I,Mi fortaleza es que soy disciplinado y puntual. Mi debilidad es que me enojo cuando alguien no completa su trabajo a tiempo.,0:0,0:0
7,S/I,"Fortalezas- Soy un aprendiz rápido, adaptable a cualquier tipo de situación, puntual, honesto, dedicado, interés por aprender cosas nuevas. Debilidad: me da vergüenza hablar con extraños.",0:0,0:0
10,C/I,Mi fuerza es que hago cualquier trabajo de acuerdo con el tiempo. Soy un líder de equipo. Hago avión antes de empezar a trabajar. Mi debilidad es que a veces mi comunicación no es buena. Así que estoy aprendiendo. No recuerdo mucho tiempo nada.,0:0,0:0
5,I/C,"Soy una persona honesta, motivada y trabajadora con una actitud positiva hacia mi carrera y mi vida. Debilidad Me pongo nervioso cuando hablo con extraños, no puedo decir que no cuando alguien pide ayuda y soy un poco perezoso por lo que no estoy interesado.",0:0,0:0
8,S/C,"Mis puntos fuertes: Tengo mucha paciencia y no me rindo fácilmente. Debilidad: mi debilidad es el dinero, siempre estoy pensando cómo ganar más dinero.",0:0,0:0
10,C/I,"Mi fortaleza: Me creo, en primer lugar, puedo hacer frente a cualquier situación de estrés dentro de mi espacio, soy un buen oyente, puedo adaptar cualquier tipo de situaciones, soy básicamente amigable, social para todos, paciente, creo en el trabajo inteligente más el trabajo duro. Mi debilidad: No confío en nadie, sino en mi familia, lo que significa que seré amigable con todos dentro de mis límites.",0:0,0:0
9,C/D,"Mi fortaleza es mi calidad de liderazgo y soy un buen oyente. Mi debilidad es decir que sí a alguien que pide ayuda. De alguna manera, soy un poco más emocional.",0:0,0:0
10,C/I,Mi fuerza: Soy un trabajador duro y motivado. Termino mi trabajo en el límite de tiempo. Mi debilidad: Soy menos hablador solo cuando no confiaba en esa persona.,0:0,0:0
10,C/I,"Mi fortaleza es que disfruto de mi profesión, mi trabajo o tarea me fue dado y siempre hago todo lo posible para terminarlo dentro del tiempo estipulado. Trabajador, tranquilo, puntualidad es una adición a mis personajes. Tengo una fuerza más que me apasiona aprender cosas nuevas. Hace unos años compré una guitarra y el mes pasado me uní a clases de billar. Creo que la vida debe seguir cambiando. Debilidad:. A veces tiendo a olvidar incluso mi vida social debido a mi trabajo porque me siento incómodo hasta que termino mi trabajo en el tiempo dado.",0:0,0:0
11,C/S,"Mi fuerza soy yo mismo. Porque nadie lo sabe mejor que yo. Mi debilidad es que ayudaré a la gente, pero no confiaba en la gente fácilmente.",0:0,0:0
13,IS/DC,Mi fortaleza es mi calidad de liderazgo y soy un buen oyente. Mi debilidad es decirle no a alguien que pide ayuda.,0:0,0:0
10,C/I,"Fortaleza: Tengo un montón de Ego positivo.Debilidades: Me encanta ayudar a la gente sin ninguna razón, también a veces es una organización benéfica (SADQA).",0:0,0:0
12,DC/IS,Mi fortaleza es que disfruto de mi profesión y mi trabajo y mi debilidad son que a veces olvido mi vida social debido a mi trabajo.,0:0,0:0
6,S/D,"Mis puntos fuertes son que los problemas pueden ir y venir, ¡pero seré paciente en ese momento y tomaré buenas ideas para resolverlo! Mis debilidades es que ayudo a los demás sin ninguna razón porque no hay expectativas de ellos, solo hago esto por mi felicidad, eso es todo.",0:0,0:0
7,S/I,"Mis fortalezas es que soy un adicto al trabajo y mi debilidad es que, no puedo decir que no si alguien me pide ayuda.",0:0,0:0
4,I/S,Mi fortaleza se perfecciona en Weakness.My debilidad es que creo en las personas fácilmente y las ayudo en sus problemas y no puedo decir que no cada vez que alguien me pide ayuda.,0:0,0:0
13,IS/DC,"Hablando de mi fuerza, pienso para que sea consistente en lo que sea que esté haciendo. Y sobre la debilidad, diría que confío en todos, incluso en las reuniones pequeñas.",0:0,0:0
7,S/I,"Mi fuerte fue mi tío que solía motivarme desde mi infancia y aún así continúa siendo el pilar de mi carrera, sin él, no podría viajar hasta este nivel y los sacrificios muchos altibajos Oly por mi felicidad. Mi debilidad es que siempre solía pensar demasiado en los problemas que se han hecho en el pasado y, especialmente, siempre pienso en mi futuro y me tomo un tiempo para volver a superarlo.",0:0,0:0
6,S/D,Mi fortaleza es que soy un trabajador duro y auto-motivado con una actitud positiva y una fuerte dedicación y determinación y también puedo adoptar cualquier tipo de entorno. Y mi debilidad es que no puedo decir que no cada vez que alguien me pide ayuda.,0:0,0:0
4,I/S,Mi fuerza se adapta fácilmente a la situación y aprende rápido. Mi debilidad es enojarme fácilmente.,0:0,0:0
10,C/I,"Una de mis mejores fortalezas es que me apasiona aprender cosas nuevas y crear una oportunidad para implementarlas, también de aprendizaje rápido. Mi debilidad es que no confío fácilmente en la gente.",0:0,0:0
10,C/I,"Fuerza: Simplemente no dejo que las cosas se expongan solas. No espero el momento adecuado pensando que si hay un problema, habrá una solución. Ninguna solución viene sola. Para reflexionar sobre esto, me gustaría poner un ejemplo del esfuerzo de cambio de carrera que hice después de trabajar tres años en el entorno del centro de contacto. Me acabo de dar cuenta de que me acabo de aventurar en algo que no conocía, pero nunca tuve la esperanza irrazonable de que conseguiré el trabajo que estoy buscando. Sabía que Buscar tal papel implicaría necesariamente ejecutar todo el curso. En este proceso. Me di cuenta de que mi fuerza es, de hecho, algo de lo que no puedo prescindir. Mi debilidad, he observado, es que, aunque soy receptivo a la retroalimentación crítica o constructiva, a menudo siento si tal retroalimentación fuera requerida. Necesito tener más cuidado con esto. Supongo que si entiendo mejor que todos los comentarios vienen con aprecio y generalmente están equilibrados me ayudarán a aceptarlos mejor.",0:0,0:0
4,I/S,Mi fortaleza es que puedo adaptarme de acuerdo con el entorno y aprendo rápido. Mi debilidad es que confío en todos fácilmente y en la naturaleza amigable.,0:0,0:0
4,I/S,Mi fortaleza es que puedo adaptarme de acuerdo con el entorno y aprendo rápido. Mi debilidad es que confío en las personas fácilmente y por encima de la naturaleza amigable.,0:0,0:0
2,D/C,"Fortalezas: tranquila y colectiva, tendido a terminar mi trabajo sin dejarme presionar por el entorno, puntual y adaptativo a la nueva atmósfera. Debilidad: La mayoría de las veces, podría ser invisible solo conectado al trabajo. Todavía trabajando.",0:0,0:0
10,C/I,Fortalezas; Rápido para aprender nuevas tareas y siempre dispuesto a asumir cualquier responsabilidad adicional que se le dé. Débiles; Mi familia es mi mayor debilidad.,0:0,0:0
